word,count
seminars,10293
seminary,18668
seminole,2959
seminoles,1222
semiotic,542
semiotics,897
semiregular,321
semis,1014
semisimple,340
semite,468
semites,382
semitic,5529
semitism,3121
semitone,511
semitones,300
semivowel,258
semmes,310
semnan,320
semolina,262
semper,1164
sempervirens,385
semple,1071
sempre,783
sempronius,288
semyon,1020
semyonov,334
sen,12090
sena,2289
senanayake,434
senapati,276
senate,65465
senator,50378
senatorial,3623
senators,16518
senatus,311
senckenberg,254
send,45271
senda,273
sendai,2146
sendak,285
sender,2241
senders,361
sending,30030
sends,19763
seneca,4852
senecio,488
senegal,7778
senegalensis,517
senegalese,1832
senescence,410
seneschal,642
senex,274
seng,1685
senghor,496
sengoku,2067
sengupta,837
senhor,324
senhora,1198
seni,431
senile,887
senior,162062
seniority,3207
seniors,10719
senj,256
senja,263
senki,514
senlis,361
senn,352
senna,1507
sennacherib,272
sennar,297
sennen,287
sennett,716
senor,495
senora,408
senorita,313
sens,1391
sensation,9486
sensational,3917
sensationalism,496
sensationalist,546
sensationalized,281
sensationally,299
sensations,2256
sense,82071
sensed,1781
sensei,1662
senseless,1269
senses,9166
senshi,736
sensibilities,1933
sensibility,3090
sensible,3625
sensibly,378
sensing,6249
sensitive,25254
sensitively,405
sensitivities,736
sensitivity,9848
sensitization,365
sensitized,357
senso,373
sensor,7332
sensorimotor,268
sensors,7659
sensory,6073
sensu,1030
sensual,2462
sensuality,1034
sensuous,899
sent,171929
senta,553
sentai,1742
sentence,27968
sentenced,31959
sentences,12437
sentencing,4376
senter,326
senthil,423
sentience,530
sentient,3031
sentiment,8723
sentimental,5013
sentimentality,840
sentiments,5383
sentinel,6547
sentinels,1170
senton,359
sentosa,411
sentral,395
sentries,688
sentry,1952
senza,904
seo,3293
seok,1748
seol,324
seon,1262
seong,1610
seongnam,666
seoul,16411
sep,12168
sepahan,417
sepak,266
sepals,1982
sepang,452
separable,962
separate,135680
separated,59154
separately,24135
separates,9123
separating,10978
separation,24897
separations,880
separatism,1074
separatist,3177
separatists,1326
separator,981
separators,403
sephardi,993
sephardic,1710
sephardim,309
sepia,1094
sepik,258
sepinwall,611
sepoy,527
sepoys,428
sepp,1219
seppi,336
seppo,469
seppuku,458
sepsis,792
sept,14274
septa,1496
septal,544
septem,296
septembre,570
septentrionalis,440
septet,627
septic,1337
septicemia,300
septiembre,318
septimius,774
septimus,751
septs,321
septuagint,1042
septum,995
sepulcher,265
sepulchral,321
sepulchre,1816
sepultura,729
sepulveda,570
sepúlveda,417
seq,1785
sequeira,389
sequel,28715
sequelae,270
sequels,6071
sequence,44540
sequenced,1932
sequencer,907
sequencers,459
sequences,17397
sequencing,3270
sequential,4858
sequentially,1970
sequester,430
sequestered,1002
sequestration,1019
sequins,295
sequitur,425
sequoia,1588
sequoyah,604
ser,4828
sera,2347
serafim,285
serafin,522
serafina,258
serafini,358
serafino,297
seraglio,277
serai,335
serail,390
seram,279
serampore,285
serangoon,287
seraph,383
seraphim,1167
serb,3697
serban,440
serbia,22222
serbian,19001
serbians,387
serbo,2139
serbs,4760
serco,271
serdar,480
sere,266
seremban,464
seren,283
serena,4344
serenade,3469
serenades,463
serenata,571
serendipity,594
serene,3070
serengeti,496
serenissima,260
serenity,1856
sereno,649
serer,281
serf,659
serfdom,1011
serfs,1202
serge,6457
sergeant,21943
sergeants,1820
sergei,11046
sergej,506
sergent,495
sergey,6475
sergeyev,376
sergeyevich,541
sergi,789
sergio,12137
sergipe,542
sergiu,580
sergius,1283
sergiy,559
serhiy,1113
seri,2208
seria,789
serial,28801
serialisation,277
serialised,1123
serialism,290
serialization,1405
serialized,4509
serially,640
serials,4635
sericea,406
sericulture,287
serie,9319
serif,950
serine,1300
seringapatam,270
serinus,266
serio,508
serious,75874
seriously,31024
seriousness,2518
serj,308
serjeant,1078
serkan,268
serkis,297
serling,642
sermon,6774
sermons,6059
serna,912
serological,269
serotonergic,271
serotonin,1526
serotype,270
serous,277
serov,420
serpa,357
serpens,253
serpent,6750
serpentine,2558
serpents,1473
serpico,273
serra,4825
serrano,3171
serrat,254
serrata,511
serrate,342
serrated,1633
serrations,394
serravalle,367
serre,768
serres,836
sert,406
serum,3839
serv,358
servais,334
serval,277
servant,24445
servants,16402
serve,119817
server,16222
servers,7930
serves,107800
servette,636
serviceability,254
serviceable,1169
serviced,6436
serviceman,969
servicemembers,307
servicemen,4468
services,219001
servicing,4926
servicio,688
servicios,399
servile,581
servilius,280
serving,141644
servings,357
servir,397
servitude,2002
servius,478
servlet,412
servo,1253
será,438
ses,2916
sesame,4359
sese,476
seshadri,278
sess,326
sesshō,282
sessile,1127
session,51945
sessional,276
sessions,40028
sesto,722
sestriere,304
seta,576
setae,596
setagaya,320
setanta,928
setar,354
setback,4404
setbacks,3442
sete,852
seth,11172
sethi,668
sethu,379
seti,912
setia,437
setiawan,280
setlist,2300
setlists,480
seto,895
seton,3612
sets,64807
sett,365
sette,529
settembre,294
setter,1901
setters,514
settimana,271
setting,83448
settings,18715
settle,24880
settled,81700
settlement,82142
settlements,34251
settler,7701
settlers,28791
settles,2664
settling,16222
setu,301
setup,8771
setups,955
setzer,643
setúbal,902
seu,1604
seuil,749
seul,885
seule,279
seung,3020
seurat,378
seus,255
seuss,937
sev,462
seva,1273
sevan,296
sevastopol,1778
seve,497
seven,247745
sevendust,439
sevenfold,816
sevenoaks,1060
sevens,3088
seventeen,20480
seventeenth,11790
seventh,68594
seventies,4933
seventieth,570
seventy,15247
sever,2323
severance,1410
severe,51357
severed,7393
severely,29656
severin,1887
severing,1681
severino,981
severity,6684
severn,3947
severo,782
severs,530
severson,254
severstal,288
severus,1683
sevier,1027
sevigny,322
sevilla,3990
seville,7512
sew,1067
sewa,385
sewage,5342
sewall,674
sewanee,695
seward,2486
sewed,534
sewell,2691
sewer,4421
sewerage,1687
sewers,2405
seweryn,273
sewing,3993
sewn,2324
sex,61110
sexed,267
sexes,6884
sexier,269
sexiest,1963
sexing,361
sexism,1588
sexist,1530
sexo,518
sexologist,391
sexology,287
sexploitation,293
sexsmith,426
sexta,256
sextant,387
sextet,2080
sexto,267
sexton,2781
sextus,980
sexual,43020
sexualities,285
sexuality,9301
sexualized,386
sexually,11739
sexy,8278
sey,313
seychelles,3007
seydou,273
seyed,408
seyfried,354
seyler,271
seymour,12052
seyyed,446
sez,566
sezer,300
seán,2837
señor,1556
señora,2203
señorita,514
sf,12011
sfa,689
sfax,335
sfc,756
sfgate,309
sfio,322
sfl,467
sfo,392
sfondo,3600
sfor,290
sforza,1299
sfr,2124
sfs,454
sfsr,1199
sfu,297
sfwa,260
sfx,893
sg,7753
sga,479
sgi,627
sgp,378
sgr,283
sgs,565
sgt,7735
sh,7916
sha,5827
shaab,261
shaadi,399
shaam,274
shaan,792
shaanxi,2664
shaar,345
shab,363
shaba,367
shabaab,357
shabab,1023
shaban,323
shabana,657
shabazz,463
shabbat,1430
shabbir,463
shabby,833
shabnam,326
shack,3506
shackelford,432
shackle,267
shackled,570
shackleford,328
shackles,922
shackleton,1742
shacks,786
shad,1158
shada,268
shade,11238
shaded,3771
shader,378
shaders,320
shades,7851
shadi,408
shading,2154
shadow,31761
shadowed,1236
shadowing,914
shadowland,271
shadowlands,295
shadows,15034
shadowy,1955
shadrach,298
shadwell,617
shady,4689
shae,368
shafer,1076
shaffer,1894
shafi,1254
shafiq,459
shaft,10853
shafter,386
shaftesbury,1892
shafts,4517
shag,933
shagged,272
shaggy,2237
shags,394
shah,17919
shahab,415
shahar,792
shahbaz,522
shaheed,1700
shaheen,974
shahi,1214
shahid,2606
shahin,781
shahjahan,255
shahnameh,387
shahpur,325
shahr,636
shahrdari,286
shahriar,253
shahrukh,783
shahu,305
shahzad,451
shai,766
shaikh,2046
shailendra,304
shaiva,287
shaivism,330
shaji,343
shaka,1033
shake,11220
shakedown,3718
shakeel,366
shaken,3946
shaker,2673
shakers,1326
shakes,2367
shakespeare,19868
shakespearean,2282
shakespearian,405
shakeup,336
shakey,364
shakhtar,1062
shakib,312
shakin,981
shaking,4346
shakir,529
shakira,1927
shakthi,314
shakti,2684
shakuhachi,341
shakuntala,424
shakur,1152
shaky,1855
shakyamuni,306
shala,413
shale,3744
shales,1159
shalhoub,312
shalimar,499
shalini,529
shalit,336
shall,31099
shallots,258
shallow,20972
shallower,1629
shallowly,312
shallowness,312
shallows,686
shalom,2703
shalt,1060
sham,3339
shama,543
shaman,2685
shamanic,651
shamanism,992
shamanistic,485
shamans,979
shambhala,617
shambles,839
shame,8781
shamed,561
shameful,1512
shameless,1581
shamelessly,386
shames,254
shami,428
shamil,531
shamim,341
shaming,310
shamir,715
shamisen,268
shammi,422
shamokin,262
shampoo,1137
shampoos,270
shamrock,3223
shamrocks,956
shams,1490
shamsher,386
shamsuddin,348
shamsul,280
shamus,387
shan,6073
shana,904
shanachie,367
shanahan,1158
shand,704
shandling,272
shandong,3732
shandy,382
shane,15659
shang,2489
shanghai,20286
shanghainese,256
shangri,1595
shangshu,345
shani,819
shania,900
shank,1303
shankar,6174
shankara,658
shankaracharya,428
shanker,380
shankill,435
shanklin,427
shankly,311
shanks,1896
shanley,528
shanmugam,338
shanna,433
shannan,305
shannen,269
shannon,14545
shanshan,262
shanta,392
shantanu,287
shantaram,307
shanter,285
shanthi,436
shanti,2033
shanties,418
shantou,385
shanty,1237
shantz,258
shanxi,2407
shao,1783
shaolin,1319
shaoxing,424
shap,287
shape,67894
shaped,58369
shapefiles,1587
shapeless,282
shapely,293
shaper,414
shapers,258
shapes,14456
shapeshift,328
shapeshifter,583
shapeshifters,324
shapeshifting,757
shaping,7246
shapira,465
shapiro,4629
shapley,331
shapur,640
shaq,293
shaquille,1071
shar,746
shara,491
sharad,748
sharada,580
sharaf,463
sharan,705
sharapova,764
sharat,389
shard,978
sharda,476
shards,1570
share,91082
sharecropper,306
sharecroppers,481
shared,77761
shareef,492
shareholder,7003
shareholders,8100
shareholding,1657
shareholdings,336
sharepoint,412
shares,39505
shareware,928
shari,1817
sharia,2059
shariah,480
sharif,4432
shariff,321
sharing,34442
sharjah,1470
shark,9574
sharkey,1230
sharks,10001
sharm,621
sharma,7061
sharman,991
sharmila,445
sharon,16198
sharp,37981
sharpe,5511
sharpen,772
sharpened,1498
sharpening,797
sharper,1788
sharpest,569
sharples,591
sharpless,322
sharply,10480
sharpness,1005
sharps,610
sharpsburg,384
sharpshooter,1017
sharpshooters,804
sharpton,464
sharqi,320
sharrock,340
sharron,341
shas,339
shashi,983
shasta,1521
shastra,446
shastri,1445
shatabdi,279
shatin,272
shatner,1265
shatrughan,268
shatter,1685
shattered,7694
shattering,2078
shatters,831
shattuck,671
shau,324
shaughnessy,1995
shaukat,634
shaul,718
shaun,8906
shauna,792
shave,1982
shaved,2644
shaven,727
shaver,958
shavers,360
shaves,349
shaving,1804
shavings,370
shaw,23894
shawano,265
shawcross,357
shawinigan,696
shawkat,281
shawl,1006
shawls,406
shawn,11457
shawna,404
shawnee,2843
shawshank,321
shawty,382
shay,2213
shaye,329
shaykh,1233
shayne,1530
shays,330
shazam,698
shc,279
shea,6846
shead,256
sheaf,1026
sheahan,415
shean,294
shear,4036
sheard,419
sheared,705
shearer,2616
shearing,1737
shearman,612
shears,856
shearwater,970
shearwaters,515
sheath,2152
sheathed,1066
sheathing,494
sheaths,788
sheaves,580
sheba,1401
sheboygan,803
shed,15750
shedd,359
shedden,263
shedding,2412
sheds,4323
shee,447
sheedy,612
sheehan,2669
sheehy,673
sheela,695
sheen,3788
sheena,1616
sheep,21594
sheepdog,536
sheepshead,369
sheepskin,338
sheer,7965
sheeran,615
sheerness,927
sheet,25304
sheetal,298
sheeting,657
sheets,12347
sheffer,370
sheffield,22090
shefford,432
sheh,310
shehu,411
sheik,2197
sheikh,9579
sheikhs,369
sheiks,327
sheil,263
sheila,9034
shek,2630
shekhar,1457
shel,954
shelagh,442
shelbourne,980
shelburne,1291
shelby,6211
shelbyville,782
sheldon,7319
sheldrake,293
shelduck,367
shelf,9278
shelford,402
shelia,274
shell,35400
shellac,491
shelled,2862
shelley,8632
shellfire,378
shellfish,2147
shelling,2458
shells,14148
shelly,3332
shelter,22747
sheltered,6226
sheltering,1687
shelters,7050
shelton,4918
shelve,304
shelved,4235
shelves,3550
shelving,737
shem,1184
shema,304
shemesh,400
shen,4067
shenandoah,3104
shenanigans,515
sheng,3528
shenhua,465
shenton,540
shenyang,1643
shenzhen,3031
shenzhou,261
shep,783
shepard,4915
shephard,902
shepherd,14546
shepherded,354
shepherdess,438
shepherding,383
shepherds,3444
shepley,400
shepp,445
sheppard,4404
shepparton,561
shepperton,739
sheppey,587
shepton,381
sher,2638
shera,259
sheraton,1648
sherbet,364
sherborne,1155
sherbrooke,2457
sherburn,259
sherburne,509
sherdog,545
sherds,414
shere,414
sheree,448
sheremetyevo,288
shergill,259
sheri,1063
sheridan,8823
sherif,634
sheriff,23892
sheriffs,1867
sherilyn,255
sheringham,650
sherk,427
sherlock,5245
sherman,15164
sherpa,775
sherrard,261
sherri,1258
sherrie,399
sherriff,404
sherrill,1219
sherrington,295
sherrod,551
sherry,4081
sherwin,1289
sherwood,7135
sheryl,2754
shes,266
sheth,310
shetland,4718
shetty,1551
sheung,742
sheva,970
shevardnadze,343
shevchenko,1490
shew,357
shewa,437
shg,839
shh,271
shi,9983
shia,3775
shias,477
shiawase,285
shiba,700
shibata,1071
shibe,319
shibuya,1642
shida,311
shide,364
shied,403
shiel,443
shield,28908
shielded,2010
shielding,1977
shields,11593
shiels,366
shift,39413
shifted,24825
shifter,1165
shifters,501
shifting,12227
shifts,10675
shifty,521
shiga,1176
shigeki,315
shigeo,644
shigeru,1673
shih,1661
shihab,522
shiho,485
shiina,484
shiite,1147
shiites,383
shiji,342
shijiazhuang,782
shik,557
shikai,395
shikari,462
shiki,809
shikoku,1296
shiksha,384
shilang,337
shildon,376
shilling,1986
shillings,3135
shillington,260
shillong,745
shilo,326
shiloh,2068
shilpa,825
shilton,474
shim,1132
shima,1579
shimada,879
shimane,628
shimano,367
shimazu,475
shimbun,1160
shimer,255
shimizu,2592
shimla,833
shimmer,604
shimmering,916
shimmy,482
shimoda,534
shimoga,439
shimomura,306
shimon,1899
shimonoseki,580
shimshon,264
shimura,473
shin,10901
shina,285
shinagawa,489
shinano,442
shinawatra,491
shinde,761
shindig,347
shindo,369
shine,11015
shined,431
shinedown,353
shinee,451
shiner,858
shines,3095
shing,1589
shingen,326
shingle,2358
shingled,757
shingles,1701
shingo,1127
shingon,416
shinhwa,277
shinichi,1209
shinichiro,299
shining,8980
shinji,1938
shinjuku,1459
shinkansen,1086
shinn,558
shino,263
shinobi,471
shinobu,940
shinoda,581
shinohara,475
shins,626
shinsengumi,272
shinsha,272
shinsuke,392
shintaro,553
shinto,2087
shinty,403
shintō,253
shiny,4675
shinya,1337
shinzo,383
shion,292
shiori,437
ship,95663
shipboard,1158
shipbuilder,1381
shipbuilders,1501
shipbuilding,9457
shipley,1834
shipman,774
shipmate,272
shipmates,538
shipment,5173
shipments,5069
shipowner,760
shipowners,474
shipp,631
shipped,15913
shippen,316
shippensburg,491
shipper,405
shippers,733
shipping,27631
shippuden,404
ships,65035
shipton,556
shipwreck,3377
shipwrecked,2062
shipwrecks,2335
shipwright,462
shipwrights,289
shipyard,9780
shipyards,3670
shir,668
shira,460
shirai,367
shiraishi,472
shirak,266
shirakawa,691
shiratori,310
shiraz,1820
shirazi,649
shirdi,406
shire,8960
shireen,265
shirelles,267
shires,1166
shiri,351
shirin,894
shirk,570
shirley,16130
shiro,1182
shiroi,284
shiromani,448
shirt,18895
shirtless,485
shirts,9651
shirvan,359
shirō,383
shishi,310
shishu,386
shit,5227
shita,352
shite,350
shiu,382
shiv,2419
shiva,7418
shivaji,1784
shivani,284
shivaratri,314
shively,296
shiver,790
shivering,574
shivers,682
shivpuri,465
